0 6
Day APCP TMP SPFH UGRD DSWRF
0.0416666666666667 0 8.47000000000003 0.436228739064782 91584 7394457.6
0.0833333333333333 0 6.68000000000001 0.470684956620001 93312 0
0.125 0 4.88 0.508065655117113 95040 0
0.166666666666667 0 3.08000000000004 0.548217857516919 95904 0
0.208333333333333 0 2.78000000000003 0.572749388376225 54432 0
0.25 0 2.48000000000002 0.59812156609669 12096 0
0.291666666666667 0 2.18000000000001 0.62437111587438 29376 0
0.333333333333333 0 1.62 0.650932310701338 19008 0
0.375 0 1.06 0.678869180319572 9504 0
0.416666666666667 0 0.5 0.707973971468251 864 0
0.458333333333333 0 0.29000000000002 0.721012695967087 5184 0
0.5 0 0.0900000000000318 0.733727480181814 9504 0
0.541666666666667 0 -0.120000000000005 0.747268601283004 12960 0
0.583333333333333 0 -0.329999999999984 0.740767860956669 45792 0
0.625 0 -0.529999999999973 0.733520161439678 77760 0
0.666666666666667 0 -0.739999999999952 0.726359944116787 110592 0
0.708333333333333 0 0.879999999999995 0.692111180876006 144288 5231001.6
0.75 0 2.5 0.657762685213992 178848 16657488
0.791666666666667 0 4.12 0.623646751174622 212544 27435024
0.833333333333333 0 5.11000000000001 0.598184664423389 231552 33898521.6
0.875 0 6.11000000000001 0.573240540902427 250560 37293091.2
0.916666666666667 0 7.11000000000001 0.549243444108176 268704 35035545.6
0.958333333333333 0 6.60000000000002 0.566810084993719 271296 29533593.6
1 0 6.09000000000003 0.584983329557855 273888 21278592
1.04166666666667 0 5.58000000000004 0.603823826566281 275616 6870528
1.08333333333333 0 4.22000000000003 0.638041575159983 248832 0
1.125 0 2.87 0.673516506875716 221184 0
1.16666666666667 0 1.52000000000004 0.710485847537113 194400 0
1.20833333333333 0 1 0.721092033491715 178848 0
1.25 0 0.490000000000009 0.731012188258192 162432 0
1.29166666666667 0 -0.0299999999999727 0.741273206124998 146880 0
1.33333333333333 0 -0.46999999999997 0.740897636750697 131328 0
1.375 0 -0.909999999999968 0.739787142758364 116640 0
1.41666666666667 0 -1.34999999999997 0.738055857148357 101088 0
1.45833333333333 0 -1.67999999999995 0.726405841971515 113184 0
1.5 0 -2.01999999999998 0.714282773223502 125280 0
1.54166666666667 0 -2.34999999999997 0.700555216276776 137376 0
1.58333333333333 0 -2.73999999999995 0.696061458028307 137376 0
1.625 0 -3.13999999999999 0.691153482313301 136512 0
1.66666666666667 0 -3.52999999999997 0.685079405632989 135648 0
1.70833333333333 0 -1.52999999999997 0.609714194199337 133920 5036083.2
1.75 0 0.480000000000018 0.543140170594996 132192 16098393.6
1.79166666666667 0 2.49000000000001 0.484702175834309 131328 23397292.8
1.83333333333333 0.0050304 3.73000000000002 0.458228091766035 184032 28929139.2
1.875 0 4.98000000000002 0.432973253791051 237600 31849113.6
1.91666666666667 0 6.23000000000002 0.409044120145728 291168 21951129.6
1.95833333333333 0 5.71000000000004 0.452409734662197 264384 18528307.2
2 0 5.20000000000005 0.498104291603449 236736 13383014.4
2.04166666666667 0 4.69 0.546627677665122 209952 4638988.8
2.08333333333333 0 3.78000000000003 0.589090750816342 187488 0
2.125 0 2.86000000000001 0.635562317018615 164160 0
2.16666666666667 0 1.95000000000005 0.685330400037427 141696 0
2.20833333333333 0 1.58000000000004 0.703378698325124 133056 0
2.25 0 1.21000000000004 0.72205110180862 125280 0
2.29166666666667 0 0.850000000000023 0.740651093988639 117504 0
2.33333333333333 0 0.550000000000011 0.746926926193244 95040 0
2.375 0 0.25 0.753093594889338 73440 0
2.41666666666667 0 -0.0499999999999545 0.759166456009388 50976 0
2.45833333333333 0 -0.310000000000002 0.762166899759575 45792 0
2.5 0 -0.560000000000002 0.764434009326841 39744 0
2.54166666666667 0 -0.819999999999993 0.767091733155538 33696 0
2.58333333333333 0 -1.06999999999999 0.773019894157073 52704 0
2.625 0 -1.31999999999999 0.778933367985992 71712 0
2.66666666666667 0 -1.56 0.784145691075519 91584 0
2.70833333333333 0 0.490000000000009 0.697279544484067 82080 5056819.2
2.75 0 2.55000000000001 0.620486242766055 72576 16208294.4
2.79166666666667 0.001632 4.60000000000002 0.553502107594389 63072 28619827.2
2.83333333333333 0.001632 6.07000000000005 0.508525630888843 85536 35407497.6
2.875 0 7.54000000000002 0.467628651802241 108000 39006057.6
2.91666666666667 4.8e-05 9 0.430713158287509 130464 36639129.6
2.95833333333333 3.84e-05 8.80000000000001 0.446893055119543 120960 30967142.4
3 0 8.59000000000003 0.463810608647244 112320 22424601.6
3.04166666666667 0 8.38 0.481078069681819 103680 8907494.4
3.08333333333333 0 7.23000000000002 0.518866476069807 95040 0
3.125 0 6.07000000000005 0.560468035068049 86400 0
3.16666666666667 0 4.92000000000002 0.60536396516811 77760 0
3.20833333333333 0 4.72000000000003 0.626539677273945 56160 0
3.25 0 4.51000000000005 0.648670165529796 34560 0
3.29166666666667 0 4.31 0.670842450592532 13824 0
3.33333333333333 0 4.35000000000002 0.674137378861123 27648 0
3.375 0 4.39000000000004 0.677421045957643 42336 0
3.41666666666667 0 4.43000000000001 0.680683728092921 56160 0
3.45833333333333 0 4.30000000000001 0.692787968929642 44928 0
3.5 0 4.18000000000001 0.704565359592267 33696 0
3.54166666666667 0 4.06 0.71654909211803 22464 0
3.58333333333333 0 3.5 0.75137872605224 19008 0
3.625 0 2.94 0.787988249215538 16416 0
3.66666666666667 0 2.38 0.826467261122896 12960 0
3.70833333333333 0.0260832 2.83000000000004 0.830262070108099 25056 1421107.2
3.75 0.006528 3.27000000000004 0.833828377016544 36288 4562956.8
3.79166666666667 0 3.72000000000003 0.835865488944868 47520 8047036.8
3.83333333333333 0 3.99000000000001 0.843757960292686 50112 9961228.8
3.875 0 4.27000000000004 0.850627075878378 51840 10979971.2
3.91666666666667 0 4.54000000000002 0.857498887160353 54432 18048614.4
3.95833333333333 0 4.80000000000001 0.843609615686745 69984 15274137.6
4 0 5.05000000000001 0.830578128401782 84672 11089612.8
4.04166666666667 0 5.31 0.817192193614699 100224 7594905.6
4.08333333333333 0 3.75 0.851560302256473 96768 0
4.125 0 2.19 0.884552704599908 92448 0
4.16666666666667 0 0.640000000000043 0.914616592972341 88128 0
4.20833333333333 0 0.430000000000007 0.909976821946378 74304 0
4.25 0 0.220000000000027 0.905005921863914 60480 0
4.29166666666667 0 0.0100000000000477 0.899785072216671 46656 0
4.33333333333333 0 -0.229999999999961 0.885701472240011 38016 0
4.375 0 -0.46999999999997 0.870892689542706 30240 0
4.41666666666667 0 -0.70999999999998 0.855355488978904 21600 0
4.45833333333333 0 -0.620000000000005 0.818418212586941 26784 0
4.5 0 -0.529999999999973 0.781979910714301 31104 0
4.54166666666667 0 -0.439999999999998 0.745960021317111 36288 0
4.58333333333333 0 -0.42999999999995 0.699113716826706 36288 0
4.625 0 -0.409999999999968 0.652000990029466 35424 0
4.66666666666667 0 -0.399999999999977 0.605474566288697 35424 0
4.70833333333333 0 1.20000000000005 0.532794078262683 26784 5322240
4.75 0 2.80000000000001 0.469356252122728 18144 17099683.2
4.79166666666667 0 4.40000000000003 0.41401706891361 9504 29974320
4.83333333333333 0 5.54000000000002 0.372030351568027 28512 37120118.4
4.875 0 6.68000000000001 0.334265004522429 48384 40942368
4.91666666666667 0 7.82000000000005 0.300198774930331 67392 39655526.4
4.95833333333333 0 7.61000000000001 0.306514714349093 46656 33606144
5 0 7.40000000000003 0.312880941112513 26784 24463641.6
5.04166666666667 0 7.19 0.319441123850342 6048 8307532.8
5.08333333333333 0 5.59000000000003 0.348268842380891 24192 0
5.125 0 4 0.37982128680321 43200 0
5.16666666666667 0 2.41000000000003 0.414477571762503 61344 0
5.20833333333333 0 2.31 0.398089891557194 42336 0
5.25 0 2.21000000000004 0.381477058150746 22464 0
5.29166666666667 0 2.11000000000001 0.36466121523975 3456 0
5.33333333333333 0 1.93000000000001 0.349447561094403 9504 0
5.375 0 1.75 0.333779645574423 16416 0
5.41666666666667 0 1.56 0.317895077294654 23328 0
5.45833333333333 0 1.33000000000004 0.313039776058427 18144 0
5.5 0 1.10000000000002 0.308038366704663 13824 0
5.54166666666667 0 0.870000000000005 0.302797284000608 8640 0
5.58333333333333 0 0.840000000000032 0.303025465758502 36288 0
5.625 0 0.82000000000005 0.303014284728735 64800 0
5.66666666666667 0 0.800000000000011 0.303047297694581 92448 0
5.70833333333333 0 2.52000000000004 0.299274973014254 87264 4892313.6
5.75 0 4.24000000000001 0.292965519488209 81216 15715555.2
5.79166666666667 0 5.96000000000004 0.284816911230035 76032 21312892.8
5.83333333333333 0 7.08000000000004 0.284765028430045 67392 26405568
5.875 0 8.19 0.283526921001959 58752 29140214.4
5.91666666666667 0 9.31 0.28104253510063 50112 21464524.8
5.95833333333333 0 8.74000000000001 0.318675310172559 63072 18214502.4
6 0 8.18000000000001 0.358573443158255 76032 13294540.8
6.04166666666667 0 7.61000000000001 0.401295689762252 88992 4513881.6
6.08333333333333 0 6.68000000000001 0.442747762460633 81216 0
6.125 0 5.74000000000001 0.488420571996366 73440 0
6.16666666666667 0 4.80000000000001 0.538407494140235 64800 0
6.20833333333333 0 4.64000000000004 0.571327676186619 80352 0
6.25 0 4.47000000000003 0.605376833331363 95904 0
6.29166666666667 0 4.31 0.639755997132749 110592 0
6.33333333333333 0 3.90000000000003 0.647699610123376 110592 0
6.375 0 3.5 0.655158150058773 109728 0
6.41666666666667 0 3.10000000000002 0.662533695748786 109728 0
6.45833333333333 0 2.30000000000001 0.680326209954523 88128 0
6.5 0 1.5 0.698302844754034 66528 0
6.54166666666667 0 0.700000000000045 0.716290157685834 44928 0
6.58333333333333 0 0.25 0.656697063117662 40608 0
6.625 0 -0.199999999999989 0.592613025545444 36288 0
6.66666666666667 0 -0.649999999999977 0.523919939549525 31968 0
6.70833333333333 0 1.28000000000003 0.473281365084855 49248 5312563.2
6.75 0 3.20000000000005 0.428245502243864 67392 17043091.2
6.79166666666667 0 5.13 0.38759616253274 84672 28786406.4
6.83333333333333 0 6.55000000000001 0.359661011353708 110592 35676979.2
6.875 0 7.98000000000002 0.333753354952696 136512 39393129.6
6.91666666666667 0 9.41000000000003 0.309833751841257 162432 35213875.2
6.95833333333333 0 9.16000000000003 0.331596115455485 143424 29922048
7 0 8.92000000000002 0.353731529654394 125280 21897907.2
7.04166666666667 0 8.67000000000002 0.376754724946258 107136 8822476.8
7.08333333333333 0 6.76000000000005 0.435229098502032 55296 0
7.125 0 4.85000000000002 0.503595068062496 3456 0
7.16666666666667 0 2.94 0.583704007009748 47520 0
7.20833333333333 0 2.61000000000001 0.598370157317055 6048 0
7.25 0 2.27000000000004 0.613918185471611 35424 0
7.29166666666667 0 1.94 0.629381956096899 76896 0
7.33333333333333 0 1.82000000000005 0.645319521249577 92448 0
7.375 0 1.70000000000005 0.661431289675143 108000 0
7.41666666666667 0 1.58000000000004 0.677854573393261 123552 0
7.45833333333333 0 1.89000000000004 0.694361907819482 109728 0
7.5 0 2.20000000000005 0.709956585353417 95040 0
7.54166666666667 0 2.51000000000005 0.724632584356845 81216 0
7.58333333333333 0 2.44 0.745086788822984 102816 0
7.625 0 2.37 0.765667160036828 123552 0
7.66666666666667 0 2.29000000000002 0.786936245847379 144288 0
7.70833333333333 0 3.63 0.739870101568932 171072 4546713.6
7.75 0 4.98000000000002 0.6950781047021 196992 14553302.4
7.79166666666667 0 6.32000000000005 0.653614584583786 223776 27358387.2
7.83333333333333 0 7.45000000000005 0.606889264159676 203040 33916752
7.875 0 8.59000000000003 0.56348049716507 182304 37468396.8
7.91666666666667 0 9.72000000000003 0.523886002801578 161568 38409984
7.95833333333333 0 9.42000000000002 0.528395397724566 140832 32681318.4
8 0 9.12 0.532947887749557 119232 23982566.4
8.04166666666667 0 8.81 0.537767912221517 98496 11376806.4
8.08333333333333 0 7.12 0.568628342177062 110592 0
8.125 0 5.42000000000002 0.600445759154535 123552 0
8.16666666666667 0 3.73000000000002 0.632194428068769 135648 0
8.20833333333333 0 3.23000000000002 0.640839640317849 123552 0
8.25 0 2.73000000000002 0.649331712795381 111456 0
8.29166666666667 0 2.23000000000002 0.657803524073207 98496 0
8.33333333333333 0 1.95000000000005 0.655692577239192 130464 0
8.375 0 1.68000000000001 0.652720337152496 162432 0
8.41666666666667 0 1.40000000000003 0.65000939108727 194400 0
8.45833333333333 0 1.07000000000005 0.654181320042633 167616 0
8.5 0 0.730000000000018 0.658625669883837 140832 0
8.54166666666667 0 0.400000000000034 0.662559605551313 114048 0
8.58333333333333 0 0.439999999999998 0.650176798616194 120096 0
8.625 0 0.490000000000009 0.637329176783049 126144 0
8.66666666666667 0 0.53000000000003 0.625143909979251 132192 0
8.70833333333333 0 2.13 0.602572353559025 151200 3874867.2
8.75 0 3.73000000000002 0.578700415561077 170208 12362716.8
8.79166666666667 0 5.34000000000003 0.553606136933553 189216 16124313.6
8.83333333333333 0 6.01000000000005 0.547719543450211 185760 19992873.6
8.875 0 6.67000000000002 0.541761797288552 182304 22097750.4
8.91666666666667 0 7.34000000000003 0.535063908776835 178848 24035788.8
8.95833333333333 0 7.21000000000004 0.561121464297765 151200 20478873.6
9 0 7.07000000000005 0.588040486156657 124416 15068851.2
9.04166666666667 0 6.94 0.614958283963783 96768 7661606.4
9.08333333333333 0 5.59000000000003 0.664642298539413 87264 0
9.125 0 4.24000000000001 0.718898153434771 77760 0
9.16666666666667 0 2.89000000000004 0.778230194339422 69120 0
9.20833333333333 0 2.65000000000003 0.807586550813368 94176 0
9.25 0 2.42000000000002 0.837029978254089 119232 0
9.29166666666667 0 2.18000000000001 0.867937702075345 144288 0
9.33333333333333 0 2.36000000000001 0.865565651110792 163296 0
9.375 0 2.53000000000003 0.863745515050613 182304 0
9.41666666666667 0 2.70000000000005 0.861943889387343 200448 0
9.45833333333333 0 2.74000000000001 0.870826132704608 184896 0
9.5 0 2.78000000000003 0.87967090902355 169344 0
9.54166666666667 0 2.82000000000005 0.888491945058804 153792 0
9.58333333333333 0 2.62 0.909443629604596 146880 0
9.625 0 2.42000000000002 0.930897772119165 139104 0
9.66666666666667 0 2.23000000000002 0.952073196101918 132192 0
9.70833333333333 0.0002784 3 0.932418864181875 137376 1968537.6
9.75 0.001224 3.76000000000005 0.913115365144832 143424 6251990.4
9.79166666666667 0.0009792 4.53000000000003 0.893056542875971 149472 10380355.2
9.83333333333333 0.0005664 5.08000000000004 0.886248438302155 158976 12872131.2
9.875 0.0009696 5.62 0.879486682515179 167616 14233449.6
9.91666666666667 0.0009792 6.16000000000003 0.872217817602199 177120 12973824
9.95833333333333 0.0003264 6.04000000000002 0.888354950875479 182304 11068876.8
10 0.0009792 5.91000000000003 0.905373310596593 187488 8167219.2
10.0416666666667 0 5.79000000000002 0.921953163316681 192672 7658150.4
10.0833333333333 0.0013536 5.33000000000004 0.930093846671256 128736 0
10.125 0.002784 4.87 0.937933414725455 65663.8272 0
10.1666666666667 0.003168 4.41000000000003 0.94541154747322 2592 0
10.2083333333333 0.0024864 4.48000000000002 0.948067224043401 40608 0
10.25 0.0048192 4.56 0.94992462592775 78624 0
10.2916666666667 0.0022464 4.63 0.952440113112489 115776 0
10.3333333333333 0.0026304 4.62 0.953427144148781 122688 0
10.375 0.0024864 4.62 0.953764869032243 130464 0
10.4166666666667 0.002064 4.61000000000001 0.954733730767691 137376 0
10.4583333333333 0.004272 4.64000000000004 0.951194075072937 128736 0
10.5 0.0048576 4.67000000000002 0.94765641710142 120096 0
10.5416666666667 0.0021216 4.70000000000005 0.944128275251959 111456 0
10.5833333333333 0.0326976 4.54000000000002 0.944848971251124 113184 0
10.625 0.0320736 4.37 0.946067771860624 114048 0
10.6666666666667 0.0614256 4.21000000000004 0.946621720764416 115776 0
10.7083333333333 0.0635616 4.32000000000005 0.93400403634755 176256 2130278.4
10.75 0.0636096 4.42000000000002 0.922218744682361 237600 6731942.4
10.7916666666667 0.0546336 4.53000000000003 0.909935851902857 298080 12788928
10.8333333333333 0.0315264 4.57000000000005 0.893948099900069 333504 15862003.2
